trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,hour,peak_hour,delay_minutes,passenger_count,occupancy_rate,route_id,temperature,humidity,wind_speed
987-S-DOWN-41344,1900-01-01 08:33:45,1900-01-01 08:33:45,191,16,"{'fareStageNumber': '16', 'isStageStop': true}",8.0,1,10,30,0.5,987,35.66,52,2.24
3877-S-UP-32533,1900-01-01 15:01:15,1900-01-01 15:01:30,WjKdBsVK,14,5,15.0,0,10,29,0.4833333333333333,3877,35.66,52,2.24
627-S-UP-89695,1900-01-01 05:35:45,1900-01-01 05:36:00,szgsvNJG,8,4,5.0,0,13,78,1.3,627,35.66,52,2.24
2668-S-DOWN-48965,1900-01-01 20:05:00,1900-01-01 20:05:15,ojqTFFWy,1,"{'fareStageNumber': '1', 'isStageStop': true}",20.0,1,6,20,0.3333333333333333,2668,35.66,52,2.24
4543-X-UP-15703,1900-01-01 21:23:45,1900-01-01 21:24:00,vCnuqFCc,16,6,21.0,0,5,30,0.5,4543,35.66,52,2.24
3879-S-UP-37871,1900-01-01 13:35:15,1900-01-01 13:35:30,MQIshiHv,10,"{'fareStageNumber': '4', 'isStageStop': true}",13.0,0,1,60,1.0,3879,35.66,52,2.24
3241-S-UP-33651,1900-01-01 14:00:45,1900-01-01 14:01:00,TEpDjcLc,28,15,14.0,0,1,71,1.1833333333333331,3241,35.66,52,2.24
5143-S-DOWN-71946,1900-01-01 00:18:00,1900-01-01 00:18:15,1858,9,"{'fareStageNumber': '9', 'isStageStop': true}",0.0,0,3,75,1.25,5143,35.66,52,2.24
2442-SE-DOWN-120866,1900-01-01 10:31:00,1900-01-01 10:31:15,JFVlrPHE,17,8,10.0,1,8,33,0.55,2442,35.66,52,2.24
171-S-UP-19830,1900-01-01 18:43:00,1900-01-01 18:43:15,KjgVoxgR,29,10,18.0,1,6,50,0.8333333333333334,171,35.66,52,2.24
4287-O-DOWN-48236,1900-01-01 18:39:15,1900-01-01 18:39:30,TcOgoqIO,10,2,18.0,1,9,67,1.1166666666666667,4287,35.66,52,2.24
2503-O-UP-74885,1900-01-01 21:27:45,1900-01-01 21:28:00,UgzfanVk,40,"{'fareStageNumber': '12', 'isStageStop': true}",21.0,0,8,71,1.1833333333333331,2503,35.66,52,2.24
2808-O-UP-75932,1900-01-01 08:05:30,1900-01-01 08:05:45,FXEtzSuC,19,5,8.0,1,6,35,0.5833333333333334,2808,35.66,52,2.24
2696-S-DOWN-56440,1900-01-01 08:22:30,1900-01-01 08:22:45,74379e0f6611d5edb83251add9845063,11,4,8.0,1,12,29,0.4833333333333333,2696,35.66,52,2.24
5652-SE-UP-119986,1900-01-01 11:30:00,1900-01-01 11:30:15,LdWodgsw,21,9,11.0,0,15,61,1.0166666666666666,5652,35.66,52,2.24
658-S-UP-15541,1900-01-01 20:55:30,1900-01-01 20:55:45,06131cb6411f5b5880d692ba2b6bdd92,19,"{'fareStageNumber': '8', 'isStageStop': true}",20.0,1,18,68,1.1333333333333333,658,35.66,52,2.24
5682-SE-DOWN-107790,1900-01-01 10:00:00,1900-01-01 10:00:15,61,1,"{'fareStageNumber': '1', 'isStageStop': true}",10.0,1,11,65,1.0833333333333333,5682,35.66,52,2.24
258-O-UP-43742,1900-01-01 07:07:15,1900-01-01 07:07:30,HUkyeYlq,22,"{'fareStageNumber': '8', 'isStageStop': true}",7.0,1,5,42,0.7,258,35.66,52,2.24
59-S-UP-91661,1900-01-01 13:23:15,1900-01-01 13:23:30,9ced87eb513fd55497cdf58b974e8309,18,7,13.0,0,3,75,1.25,59,35.66,52,2.24
5034-XS-DOWN-66689,1900-01-01 00:02:15,1900-01-01 00:02:30,New416,2,1,0.0,0,5,14,0.2333333333333333,5034,35.66,52,2.24
2111-O-DOWN-31471,1900-01-01 11:27:15,1900-01-01 11:27:30,ngHNiWhD,2,1,11.0,0,16,15,0.25,2111,35.66,52,2.24
3042-O-UP-14230,1900-01-01 16:12:00,1900-01-01 16:12:15,3c2cce75c4836a3064c6e1d42b89843c,33,9,16.0,0,3,67,1.1166666666666667,3042,35.66,52,2.24
4448-O-DOWN-135262,1900-01-01 09:01:15,1900-01-01 09:01:30,SDEQaVyD,6,2,9.0,1,1,24,0.4,4448,35.66,52,2.24
570-O-DOWN-97374,1900-01-01 09:40:45,1900-01-01 09:41:00,IHZGJZTs,8,3,9.0,1,8,36,0.6,570,35.66,52,2.24
543-ZE-UP-126638,1900-01-01 15:12:00,1900-01-01 15:12:15,POsNTwnJ,13,"{'fareStageNumber': '7', 'isStageStop': true}",15.0,0,15,79,1.3166666666666669,543,35.66,52,2.24
3961-O-UP-73805,1900-01-01 10:00:30,1900-01-01 10:00:45,624e0146067823bb982f58dcf4ea5c78,35,"{'fareStageNumber': '12', 'isStageStop': true}",10.0,1,7,12,0.2,3961,35.66,52,2.24
810-O-UP-74747,1900-01-01 10:01:15,1900-01-01 10:01:30,85,6,"{'fareStageNumber': '6', 'isStageStop': true}",10.0,1,5,70,1.1666666666666667,810,35.66,52,2.24
187-S-UP-27402,1900-01-01 16:34:00,1900-01-01 16:34:15,bOiSLYGO,25,"{'fareStageNumber': '10', 'isStageStop': true}",16.0,0,3,73,1.2166666666666666,187,35.66,52,2.24
87-X-UP-45426,1900-01-01 13:46:45,1900-01-01 13:47:00,CfleTooC,12,4,13.0,0,12,42,0.7,87,35.66,52,2.24
115-Z-UP-31129,1900-01-01 13:33:30,1900-01-01 13:33:45,YqlTLIQa,47,18,13.0,0,19,51,0.85,115,35.66,52,2.24
3515-S-UP-42628,1900-01-01 20:24:30,1900-01-01 20:24:45,uCoCFrtM,63,19,20.0,1,9,24,0.4,3515,35.66,52,2.24
584-S-UP-29391,1900-01-01 10:15:15,1900-01-01 10:15:30,HcPkwFHM,10,4,10.0,1,16,52,0.8666666666666667,584,35.66,52,2.24
23-O-UP-87503,1900-01-01 09:38:15,1900-01-01 09:38:30,WynPMslR,6,"{'fareStageNumber': '3', 'isStageStop': true}",9.0,1,17,13,0.2166666666666666,23,35.66,52,2.24
205-O-UP-17212,1900-01-01 11:25:45,1900-01-01 11:26:00,xkdRvtRu,8,3,11.0,0,18,39,0.65,205,35.66,52,2.24
188-S-DOWN-205,1900-01-01 09:22:00,1900-01-01 09:22:15,iPNesxKP,33,"{'fareStageNumber': '13', 'isStageStop': true}",9.0,1,14,30,0.5,188,35.66,52,2.24
2831-O-DOWN-20978,1900-01-01 14:11:00,1900-01-01 14:11:15,e2c5a4d8,1,"{'fareStageNumber': '1', 'isStageStop': true}",14.0,0,7,67,1.1166666666666667,2831,35.66,52,2.24
486-S-DOWN-22083,1900-01-01 20:22:00,1900-01-01 20:22:15,fSmTHZJS,13,"{'fareStageNumber': '5', 'isStageStop': true}",20.0,1,0,29,0.4833333333333333,486,35.66,52,2.24
991-S-DOWN-10554,1900-01-01 20:10:00,1900-01-01 20:10:15,bZroqIhX,25,9,20.0,1,8,15,0.25,991,35.66,52,2.24
387-O-DOWN-49818,1900-01-01 13:14:00,1900-01-01 13:14:15,oRUBDfuD,5,3,13.0,0,1,28,0.4666666666666667,387,35.66,52,2.24
5159-O-DOWN-75892,1900-01-01 10:50:00,1900-01-01 10:50:15,WpvmvPze,1,"{'fareStageNumber': '1', 'isStageStop': true}",10.0,1,6,68,1.1333333333333333,5159,35.66,52,2.24
1569-O-UP-44438,1900-01-01 20:50:15,1900-01-01 20:50:30,f0cef3f2d88d8cb398de27d6dec82d60,10,4,20.0,1,0,22,0.3666666666666666,1569,35.66,52,2.24
2394-O-DOWN-104172,1900-01-01 15:02:00,1900-01-01 15:02:15,TPFTQSyz,33,12,15.0,0,4,18,0.3,2394,35.66,52,2.24
3879-S-UP-32549,1900-01-01 20:06:15,1900-01-01 20:06:30,WhRBEXGR,6,"{'fareStageNumber': '3', 'isStageStop': true}",20.0,1,3,67,1.1166666666666667,3879,35.66,52,2.24
4448-O-DOWN-88367,1900-01-01 19:47:45,1900-01-01 19:48:00,aUZoPZMc,20,5,19.0,1,8,68,1.1333333333333333,4448,35.66,52,2.24
3476-O-UP-131907,1900-01-01 18:47:30,1900-01-01 18:47:45,GcGOdrPa,11,3,18.0,1,18,56,0.9333333333333332,3476,35.66,52,2.24
5017-S-UP-64930,1900-01-01 21:20:00,1900-01-01 21:20:15,147,1,"{'fareStageNumber': '1', 'isStageStop': true}",21.0,0,3,25,0.4166666666666667,5017,35.66,52,2.24
108-O-DOWN-49377,1900-01-01 20:46:30,1900-01-01 20:46:45,iPNesxKP,35,"{'fareStageNumber': '12', 'isStageStop': true}",20.0,1,14,68,1.1333333333333333,108,35.66,52,2.24
4077-O-DOWN-14483,1900-01-01 17:42:15,1900-01-01 17:42:15,XGJiqzLW,22,"{'fareStageNumber': '10', 'isStageStop': true}",17.0,1,0,74,1.2333333333333334,4077,35.66,52,2.24
3703-S-UP-22682,1900-01-01 17:34:45,1900-01-01 17:35:00,ztLkgYlA,12,"{'fareStageNumber': '4', 'isStageStop': true}",17.0,1,6,14,0.2333333333333333,3703,35.66,52,2.24
96-O-DOWN-43927,1900-01-01 06:14:15,1900-01-01 06:14:30,XwcxmOai,14,"{'fareStageNumber': '5', 'isStageStop': true}",6.0,0,12,37,0.6166666666666667,96,35.66,52,2.24
540-S-DOWN-126809,1900-01-01 07:06:30,1900-01-01 07:06:45,PWitnUnB,35,14,7.0,1,17,76,1.2666666666666666,540,35.66,52,2.24
609-O-UP-49964,1900-01-01 11:00:15,1900-01-01 11:00:30,wMslsCeS,30,17,11.0,0,1,22,0.3666666666666666,609,35.66,52,2.24
4639-X-DOWN-24708,1900-01-01 18:31:15,1900-01-01 18:31:30,BZCtSmhk,10,4,18.0,1,15,29,0.4833333333333333,4639,35.66,52,2.24
570-O-DOWN-4769,1900-01-01 19:31:30,1900-01-01 19:31:45,NXLrCKMp,15,5,19.0,1,9,30,0.5,570,35.66,52,2.24
2394-O-DOWN-40773,1900-01-01 13:19:15,1900-01-01 13:19:30,RjtzWJgw,14,5,13.0,0,9,38,0.6333333333333333,2394,35.66,52,2.24
280-S-DOWN-15082,1900-01-01 11:17:00,1900-01-01 11:17:15,qMoZNsgo,13,4,11.0,0,8,36,0.6,280,35.66,52,2.24
387-O-DOWN-59812,1900-01-01 06:52:00,1900-01-01 06:52:15,FrOiWYSP,21,"{'fareStageNumber': '10', 'isStageStop': true}",6.0,0,2,16,0.2666666666666666,387,35.66,52,2.24
2249-O-UP-98613,1900-01-01 09:42:45,1900-01-01 09:43:00,TCqyxHhF,20,9,9.0,1,4,65,1.0833333333333333,2249,35.66,52,2.24
303-S-DOWN-2145,1900-01-01 12:26:45,1900-01-01 12:27:00,256,4,"{'fareStageNumber': '4', 'isStageStop': true}",12.0,0,11,15,0.25,303,35.66,52,2.24
4900-OS-DOWN-67827,1900-01-01 07:29:45,1900-01-01 07:30:00,TxpOiGNK,8,3,7.0,1,9,12,0.2,4900,35.66,52,2.24
3910-O-UP-32011,1900-01-01 19:47:30,1900-01-01 19:47:45,FcOkCcps,11,4,19.0,1,9,58,0.9666666666666668,3910,35.66,52,2.24
623-S-DOWN-51370,1900-01-01 07:46:00,1900-01-01 07:46:15,BMDeXhVp,17,7,7.0,1,15,50,0.8333333333333334,623,35.66,52,2.24
3055-O-UP-25691,1900-01-01 07:02:15,1900-01-01 07:02:30,neNWquOh,2,1,7.0,1,19,52,0.8666666666666667,3055,35.66,52,2.24
3062-O-UP-22770,1900-01-01 17:33:30,1900-01-01 17:33:45,WhCgdKgR,27,13,17.0,1,5,43,0.7166666666666667,3062,35.66,52,2.24
959-S-UP-48025,1900-01-01 10:20:15,1900-01-01 10:20:30,New21,10,"{'fareStageNumber': '5', 'isStageStop': true}",10.0,1,14,18,0.3,959,35.66,52,2.24
4013-O-DOWN-17000,1900-01-01 16:39:15,1900-01-01 16:39:30,fGmFhgnx,14,"{'fareStageNumber': '6', 'isStageStop': true}",16.0,0,7,38,0.6333333333333333,4013,35.66,52,2.24
2656-S-DOWN-44803,1900-01-01 19:33:15,1900-01-01 19:33:30,pRsoSsPh,18,"{'fareStageNumber': '6', 'isStageStop': true}",19.0,1,15,62,1.0333333333333334,2656,35.66,52,2.24
1933-S-UP-110372,1900-01-01 15:42:45,1900-01-01 15:43:00,ozuppJDT,20,7,15.0,0,13,58,0.9666666666666668,1933,35.66,52,2.24
3026-O-UP-14200,1900-01-01 07:04:45,1900-01-01 07:05:00,IpBcScgC,12,3,7.0,1,1,55,0.9166666666666666,3026,35.66,52,2.24
3136-O-DOWN-48376,1900-01-01 08:45:45,1900-01-01 08:46:00,HJijptKA,16,8,8.0,1,18,69,1.15,3136,35.66,52,2.24
3077-O-DOWN-22831,1900-01-01 20:08:15,1900-01-01 20:08:30,oFbMGQKy,18,8,20.0,1,12,17,0.2833333333333333,3077,35.66,52,2.24
686-O-UP-87894,1900-01-01 09:17:45,1900-01-01 09:18:00,uCftfjda,20,"{'fareStageNumber': '8', 'isStageStop': true}",9.0,1,5,72,1.2,686,35.66,52,2.24
2634-S-UP-35291,1900-01-01 06:47:15,1900-01-01 06:47:30,zVYhNTdK,2,1,6.0,0,9,28,0.4666666666666667,2634,35.66,52,2.24
4900-OS-DOWN-67927,1900-01-01 12:21:45,1900-01-01 12:21:45,wEeBJTuq,16,"{'fareStageNumber': '7', 'isStageStop': true}",12.0,0,0,62,1.0333333333333334,4900,35.66,52,2.24
91-O-UP-28319,1900-01-01 08:53:30,1900-01-01 08:53:45,213,7,"{'fareStageNumber': '7', 'isStageStop': true}",8.0,1,14,14,0.2333333333333333,91,35.66,52,2.24
546-SE-DOWN-132232,1900-01-01 17:51:30,1900-01-01 17:51:45,ddf9b7895d25353b687b012d51771836,15,"{'fareStageNumber': '6', 'isStageStop': true}",17.0,1,16,27,0.45,546,35.66,52,2.24
750-O-UP-99803,1900-01-01 15:57:00,1900-01-01 15:57:15,FZYojuVE,13,4,15.0,0,9,37,0.6166666666666667,750,35.66,52,2.24
38-O-DOWN-107866,1900-01-01 10:40:00,1900-01-01 10:40:00,fa11bdb91361aafff55ff4db66c424d2,41,"{'fareStageNumber': '17', 'isStageStop': true}",10.0,1,3,47,0.7833333333333333,38,35.66,52,2.24
3310-O-UP-69348,1900-01-01 07:43:30,1900-01-01 07:43:45,OUlPxErG,7,"{'fareStageNumber': '3', 'isStageStop': true}",7.0,1,7,12,0.2,3310,35.66,52,2.24
1044-X-DOWN-32655,1900-01-01 08:35:30,1900-01-01 08:35:45,NGAodVTg,19,"{'fareStageNumber': '10', 'isStageStop': true}",8.0,1,18,46,0.7666666666666667,1044,35.66,52,2.24
3444-O-UP-39009,1900-01-01 14:37:00,1900-01-01 14:37:15,wBZvskGC,13,"{'fareStageNumber': '5', 'isStageStop': true}",14.0,0,6,46,0.7666666666666667,3444,35.66,52,2.24
2495-X-UP-69460,1900-01-01 13:03:00,1900-01-01 13:03:15,fMrlznIn,29,10,13.0,0,13,75,1.25,2495,35.66,52,2.24
4205-O-DOWN-14750,1900-01-01 17:04:00,1900-01-01 17:04:15,iykVulcc,5,3,17.0,1,13,75,1.25,4205,35.66,52,2.24
2443-O-UP-124101,1900-01-01 18:37:45,1900-01-01 18:38:00,sceVWPKZ,40,"{'fareStageNumber': '14', 'isStageStop': true}",18.0,1,4,79,1.3166666666666669,2443,35.66,52,2.24
2304-O-DOWN-109874,1900-01-01 09:19:45,1900-01-01 09:20:00,TIoMzhxD,12,"{'fareStageNumber': '4', 'isStageStop': true}",9.0,1,10,70,1.1666666666666667,2304,35.66,52,2.24
598-Z-UP-79157,1900-01-01 19:30:00,1900-01-01 19:30:15,YnUujGmz,1,"{'fareStageNumber': '1', 'isStageStop': true}",19.0,1,3,51,0.85,598,35.66,52,2.24
999-O-DOWN-50670,1900-01-01 07:44:45,1900-01-01 07:45:00,mnkgCFDT,12,"{'fareStageNumber': '6', 'isStageStop': true}",7.0,1,7,20,0.3333333333333333,999,35.66,52,2.24
2395-O-UP-78658,1900-01-01 16:02:15,1900-01-01 16:02:30,qGgPbtbT,2,1,16.0,0,19,78,1.3,2395,35.66,52,2.24
3733-S-DOWN-103313,1900-01-01 08:47:00,1900-01-01 08:47:15,mFLzcwSa,13,7,8.0,1,14,14,0.2333333333333333,3733,35.66,52,2.24
2007-S-DOWN-46543,1900-01-01 07:59:15,1900-01-01 07:59:30,523,14,"{'fareStageNumber': '14', 'isStageStop': true}",7.0,1,15,36,0.6,2007,35.66,52,2.24
84-O-DOWN-63338,1900-01-01 18:02:00,1900-01-01 18:02:15,mTbspdLq,13,5,18.0,1,2,53,0.8833333333333333,84,35.66,52,2.24
5567-S-UP-101775,1900-01-01 20:09:15,1900-01-01 20:09:30,763,14,"{'fareStageNumber': '14', 'isStageStop': true}",20.0,1,3,42,0.7,5567,35.66,52,2.24
4012-O-UP-19393,1900-01-01 18:18:30,1900-01-01 18:18:45,IfTbUocE,7,3,18.0,1,16,70,1.1666666666666667,4012,35.66,52,2.24
613-S-DOWN-51461,1900-01-01 15:15:30,1900-01-01 15:15:45,yfIoPTHo,7,3,15.0,0,11,34,0.5666666666666667,613,35.66,52,2.24
2852-S-UP-43414,1900-01-01 05:21:15,1900-01-01 05:21:30,43,6,"{'fareStageNumber': '6', 'isStageStop': true}",5.0,0,9,68,1.1333333333333333,2852,35.66,52,2.24
2963-O-DOWN-43153,1900-01-01 19:53:00,1900-01-01 19:53:15,QKdRzNnX,5,1,19.0,1,8,61,1.0166666666666666,2963,35.66,52,2.24
108-O-DOWN-49396,1900-01-01 14:07:45,1900-01-01 14:08:00,YmDpkIHQ,20,"{'fareStageNumber': '9', 'isStageStop': true}",14.0,0,7,30,0.5,108,35.66,52,2.24
3879-S-UP-97565,1900-01-01 10:39:30,1900-01-01 10:39:45,cc09305aca129f555a84eccaaa9e070e,23,"{'fareStageNumber': '8', 'isStageStop': true}",10.0,1,3,54,0.9,3879,35.66,52,2.24
1980-S-UP-111030,1900-01-01 19:56:00,1900-01-01 19:56:15,dAjqsFfg,17,6,19.0,1,10,58,0.9666666666666668,1980,35.66,52,2.24
600-S-DOWN-70275,1900-01-01 00:36:00,1900-01-01 00:36:15,145,17,"{'fareStageNumber': '17', 'isStageStop': true}",0.0,0,14,33,0.55,600,35.66,52,2.24
600-S-DOWN-90575,1900-01-01 13:06:30,1900-01-01 13:06:45,179,15,"{'fareStageNumber': '15', 'isStageStop': true}",13.0,0,2,65,1.0833333333333333,600,35.66,52,2.24
3727-S-DOWN-25282,1900-01-01 17:52:00,1900-01-01 17:52:15,1342,13,"{'fareStageNumber': '13', 'isStageStop': true}",17.0,1,12,77,1.2833333333333334,3727,35.66,52,2.24
2950-O-UP-43290,1900-01-01 08:31:00,1900-01-01 08:31:15,a646d4c096c86facb29fa8e397567a80,17,5,8.0,1,17,53,0.8833333333333333,2950,35.66,52,2.24
3300-X-UP-38115,1900-01-01 13:00:45,1900-01-01 13:01:00,70,8,"{'fareStageNumber': '8', 'isStageStop': true}",13.0,0,15,69,1.15,3300,35.66,52,2.24
3984-S-DOWN-92626,1900-01-01 04:06:45,1900-01-01 04:07:00,bjEpkupt,24,8,4.0,0,4,19,0.3166666666666666,3984,35.66,52,2.24
5663-SE-DOWN-117082,1900-01-01 05:38:30,1900-01-01 05:38:30,207,3,"{'fareStageNumber': '3', 'isStageStop': true}",5.0,0,7,29,0.4833333333333333,5663,35.66,52,2.24
460-O-UP-59316,1900-01-01 15:44:15,1900-01-01 15:44:30,FZYojuVE,14,4,15.0,0,7,63,1.05,460,35.66,52,2.24
3079-O-DOWN-38792,1900-01-01 15:35:15,1900-01-01 15:35:30,jrqDwPIA,10,2,15.0,0,10,31,0.5166666666666667,3079,35.66,52,2.24
3727-S-DOWN-101304,1900-01-01 12:29:00,1900-01-01 12:29:15,1389,5,"{'fareStageNumber': '5', 'isStageStop': true}",12.0,0,7,53,0.8833333333333333,3727,35.66,52,2.24
1945-ZE-UP-125139,1900-01-01 21:11:30,1900-01-01 21:11:45,100,15,"{'fareStageNumber': '15', 'isStageStop': true}",21.0,0,6,40,0.6666666666666666,1945,35.66,52,2.24
4351-SE-UP-137271,1900-01-01 21:24:30,1900-01-01 21:24:45,38,3,"{'fareStageNumber': '3', 'isStageStop': true}",21.0,0,12,43,0.7166666666666667,4351,35.66,52,2.24
2162-O-UP-93651,1900-01-01 18:41:30,1900-01-01 18:41:45,YctaenCe,35,11,18.0,1,6,12,0.2,2162,35.66,52,2.24
2623-O-DOWN-86425,1900-01-01 09:58:30,1900-01-01 09:58:45,0b857fab,7,"{'fareStageNumber': '2', 'isStageStop': true}",9.0,1,3,39,0.65,2623,35.66,52,2.24
1997-S-UP-30341,1900-01-01 11:38:00,1900-01-01 11:38:15,527,9,"{'fareStageNumber': '9', 'isStageStop': true}",11.0,0,7,79,1.3166666666666669,1997,35.66,52,2.24
2624-O-UP-20808,1900-01-01 17:05:00,1900-01-01 17:05:15,xiTGCYEl,1,"{'fareStageNumber': '1', 'isStageStop': true}",17.0,1,8,27,0.45,2624,35.66,52,2.24
606-O-DOWN-39467,1900-01-01 09:48:30,1900-01-01 09:48:45,HAmwZMhM,7,"{'fareStageNumber': '4', 'isStageStop': true}",9.0,1,0,67,1.1166666666666667,606,35.66,52,2.24
3984-S-DOWN-130841,1900-01-01 17:54:00,1900-01-01 17:54:15,cvCJiZVm,5,"{'fareStageNumber': '2', 'isStageStop': true}",17.0,1,11,67,1.1166666666666667,3984,35.66,52,2.24
1015-S-DOWN-45323,1900-01-01 20:08:15,1900-01-01 20:08:30,aYSqaQmJ,22,"{'fareStageNumber': '9', 'isStageStop': true}",20.0,1,16,55,0.9166666666666666,1015,35.66,52,2.24
4128-S-UP-75375,1900-01-01 11:43:45,1900-01-01 11:44:00,GkYZbgqg,36,11,11.0,0,8,65,1.0833333333333333,4128,35.66,52,2.24
5919-SE-UP-133889,1900-01-01 19:25:00,1900-01-01 19:25:15,260,1,"{'fareStageNumber': '1', 'isStageStop': true}",19.0,1,12,47,0.7833333333333333,5919,35.66,52,2.24
3979-O-UP-85733,1900-01-01 12:46:00,1900-01-01 12:46:15,wmcCIOWf,17,"{'fareStageNumber': '6', 'isStageStop': true}",12.0,0,15,20,0.3333333333333333,3979,35.66,52,2.24
5150-S-DOWN-72944,1900-01-01 00:18:00,1900-01-01 00:18:15,1842,9,"{'fareStageNumber': '9', 'isStageStop': true}",0.0,0,7,31,0.5166666666666667,5150,35.66,52,2.24
276-S-DOWN-135332,1900-01-01 13:40:15,1900-01-01 13:40:30,RyfxjoUl,30,10,13.0,0,2,12,0.2,276,35.66,52,2.24
661-S-DOWN-9135,1900-01-01 12:42:00,1900-01-01 12:42:15,6828e0a42a7ac4bb4bf441c3c6cae0bc,13,6,12.0,0,6,23,0.3833333333333333,661,35.66,52,2.24
2241-O-UP-103896,1900-01-01 14:26:30,1900-01-01 14:26:45,ZCsEtuOb,15,"{'fareStageNumber': '7', 'isStageStop': true}",14.0,0,5,69,1.15,2241,35.66,52,2.24
5140-S-DOWN-72868,1900-01-01 00:33:45,1900-01-01 00:34:00,1842,16,"{'fareStageNumber': '16', 'isStageStop': true}",0.0,0,13,41,0.6833333333333333,5140,35.66,52,2.24
188-S-DOWN-60403,1900-01-01 14:55:00,1900-01-01 14:55:15,NXLrCKMp,21,8,14.0,0,16,12,0.2,188,35.66,52,2.24
419-ZE-DOWN-125072,1900-01-01 09:15:00,1900-01-01 09:15:15,QxkHLGuk,21,"{'fareStageNumber': '9', 'isStageStop': true}",9.0,1,7,51,0.85,419,35.66,52,2.24
2655-S-UP-44798,1900-01-01 10:59:00,1900-01-01 10:59:15,IIzQthVA,5,"{'fareStageNumber': '3', 'isStageStop': true}",10.0,1,5,63,1.05,2655,35.66,52,2.24
271-S-UP-135114,1900-01-01 09:47:30,1900-01-01 09:47:45,237,11,"{'fareStageNumber': '11', 'isStageStop': true}",9.0,1,11,14,0.2333333333333333,271,35.66,52,2.24
2303-O-UP-109852,1900-01-01 12:26:30,1900-01-01 12:26:45,awnNVqry,15,4,12.0,0,9,47,0.7833333333333333,2303,35.66,52,2.24
2987-SE-DOWN-108092,1900-01-01 10:08:30,1900-01-01 10:08:45,tBNXSyMW,27,9,10.0,1,11,57,0.95,2987,35.66,52,2.24
115-S-UP-96931,1900-01-01 17:20:00,1900-01-01 17:20:15,aac301ce5ec9b04e95aa8568d7c6a4e6,21,"{'fareStageNumber': '7', 'isStageStop': true}",17.0,1,3,54,0.9,115,35.66,52,2.24
2977-O-DOWN-55108,1900-01-01 17:26:30,1900-01-01 17:26:45,zWeVnnxO,15,5,17.0,1,11,38,0.6333333333333333,2977,35.66,52,2.24
3962-X-DOWN-40490,1900-01-01 19:36:15,1900-01-01 19:36:30,vFpuvjcu,18,6,19.0,1,4,63,1.05,3962,35.66,52,2.24
3612-O-UP-33255,1900-01-01 15:55:15,1900-01-01 15:55:30,IvQQZbJW,10,3,15.0,0,13,31,0.5166666666666667,3612,35.66,52,2.24
3612-O-UP-51296,1900-01-01 23:05:30,1900-01-01 23:05:45,ePrpofUw,19,"{'fareStageNumber': '7', 'isStageStop': true}",23.0,0,6,24,0.4,3612,35.66,52,2.24
5034-XS-DOWN-69187,1900-01-01 00:04:30,1900-01-01 00:04:45,NALyFlzQ,3,1,0.0,0,15,11,0.1833333333333333,5034,35.66,52,2.24
1750-S-DOWN-10669,1900-01-01 15:25:00,1900-01-01 15:25:15,VriUyyDM,1,"{'fareStageNumber': '1', 'isStageStop': true}",15.0,0,17,16,0.2666666666666666,1750,35.66,52,2.24
2666-S-DOWN-37191,1900-01-01 18:14:45,1900-01-01 18:15:00,oXQrzcje,12,4,18.0,1,12,14,0.2333333333333333,2666,35.66,52,2.24
4013-O-DOWN-16954,1900-01-01 10:50:30,1900-01-01 10:50:45,FlYjxOxQ,19,7,10.0,1,8,40,0.6666666666666666,4013,35.66,52,2.24
293-S-UP-79989,1900-01-01 07:03:00,1900-01-01 07:03:15,mSXRukCc,29,9,7.0,1,16,76,1.2666666666666666,293,35.66,52,2.24
2440-O-UP-83972,1900-01-01 06:15:00,1900-01-01 06:15:15,EkWBPXmr,1,"{'fareStageNumber': '1', 'isStageStop': true}",6.0,0,8,57,0.95,2440,35.66,52,2.24
584-S-UP-59476,1900-01-01 20:40:30,1900-01-01 20:40:45,lsFGVtlq,19,"{'fareStageNumber': '8', 'isStageStop': true}",20.0,1,2,30,0.5,584,35.66,52,2.24
1997-S-UP-64415,1900-01-01 18:38:30,1900-01-01 18:38:45,525,7,"{'fareStageNumber': '7', 'isStageStop': true}",18.0,1,10,21,0.35,1997,35.66,52,2.24
37-O-UP-57337,1900-01-01 15:06:00,1900-01-01 15:06:15,DYvQviUy,17,"{'fareStageNumber': '7', 'isStageStop': true}",15.0,0,13,78,1.3,37,35.66,52,2.24
1044-SE-DOWN-134116,1900-01-01 07:55:00,1900-01-01 07:55:15,9cb31891f7a0bfe0e3ad1c8b0d972324,1,"{'fareStageNumber': '1', 'isStageStop': true}",7.0,1,1,45,0.75,1044,35.66,52,2.24
839-XS-UP-69761,1900-01-01 10:30:30,1900-01-01 10:30:45,hCbDNPhh,3,1,10.0,1,16,49,0.8166666666666667,839,35.66,52,2.24
658-S-UP-15395,1900-01-01 10:35:45,1900-01-01 10:36:00,wDKuLbjL,28,12,10.0,1,5,11,0.1833333333333333,658,35.66,52,2.24
2788-O-UP-101567,1900-01-01 10:02:45,1900-01-01 10:03:00,8f4c6c9d5d7f0a1a6f869fcbdcfba125,20,6,10.0,1,16,48,0.8,2788,35.66,52,2.24
4405-X-DOWN-29458,1900-01-01 06:05:30,1900-01-01 06:05:45,KjgVoxgR,19,7,6.0,0,5,60,1.0,4405,35.66,52,2.24
